"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"DDD","3D Systems Corporation","18.56","2071811002.88","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ddd",
"MMM","3M Company","168.66","102045740450.76","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mmm",
"WBAI","500.com Limited","17.98","753253814.34","n/a","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/wbai",
"WUBA","58.com Inc.","56.7","8024996964.6","n/a","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/wuba",
"AHC","A.H. Belo Corporation","4.8","103167028.8","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/ahc",
"ATEN","A10 Networks, Inc.","6.47","416072410.62","n/a","2014","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/aten",
"AAC","AAC Holdings, Inc.","20.63","474188059.32","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/aac",
"AIR","AAR Corp.","24.19","840561643.09","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/air",
"AAN","Aaron&#39;s,  Inc.","26.54","1926228108.54","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/aan",
"ABB","ABB Ltd","20.78","44970518663.68","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/abb",
"ABT","Abbott Laboratories","44.08","64940501232.88","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/abt",
"ABBV","AbbVie Inc.","61.42","98962251840.92","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/abbv",
"ANF","Abercrombie & Fitch Company","28.87","1951203489.5","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/anf",
"GCH","Aberdeen Greater China Fund, Inc.","8.45","77638211.3","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/gch",
"JEQ","Aberdeen Japan Equity Fund, Inc. ","7.82","106843745.06","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/jeq",
"SGF","Aberdeen Singapore Fund, Inc.","9.3","71598244.8","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/sgf",
"ABM","ABM Industries Incorporated","32.16","1803895468.32","n/a","n/a","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/abm",
"AKR","Acadia Realty Trust","33.44","2356261585.92","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/akr",
"ACN","Accenture plc","113.95","73681328919.6","n/a","2001","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/acn",
"ACCO","Acco Brands Corporation","8.78","927682472.88","n/a","n/a","Consumer Durables","Publishing","http://www.nasdaq.com/symbol/acco",
"ACW","Accuride Corporation New","1.54","73858319.92","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/acw",
"ATV","Acorn International, Inc.","5.35","3332370.55","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/atv",
"ATU","Actuant Corporation","26.03","1532663866.13","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/atu",
"AYI","Acuity Brands Inc","256.03","11220672976.54","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/ayi",
"ADX","Adams Diversified Equity Fund, Inc.","12.81","1191603391.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adx",
"PEO","Adams Natural Resources Fund, Inc.","19.25","493848470.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peo",
"AGRO","Adecoagro S.A.","11.26","1363186900.56","n/a","2011","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/agro",
"ADPT","Adeptus Health Inc.","67.47","1401859409.34","n/a","2014","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/adpt",
"ADT","ADT Corporation","41.79","6908374898.25","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/adt",
"AAP","Advance Auto Parts Inc","158.4","11614283208","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/aap",
"WMS","Advanced Drainage Systems, Inc.","24.34","1320128555.66","n/a","2014","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/wms",
"ASX","Advanced Semiconductor Engineering, Inc.","5.35","8300039214.65","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/asx",
"AAV","Advantage Oil & Gas Ltd","5.52","1017894276.24","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/aav",
"AVK","Advent Claymore Convertible Securities and Income Fund","13.85","326595132.6","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/avk",
"AGC","Advent Claymore Convertible Securities and Income Fund II","5.61","180870439.2","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/agc",
"LCM","Advent/Claymore Enhanced Growth & Income Fund","8.44","114809531","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/lcm",
"ACM","AECOM","31.1","4746182693.6","n/a","2007","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/acm",
"ANW","Aegean Marine Petroleum Network Inc.","8.4","405479365.2","n/a","2006","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/anw",
"AEB","Aegon NV","24.1183","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aeb",
"AED","Aegon NV","26.29","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aed",
"AEG","Aegon NV","6.07","16243053168.87","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aeg",
"AEH","Aegon NV","25.74","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aeh",
"AEK","Aegon NV","27.44","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aek",
"AER","Aercap Holdings N.V.","41.43","8300177511.72","n/a","2006","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/aer",
"HIVE","Aerohive Networks, Inc.","5.76","282373251.84","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/hive",
"AJRD","Aerojet Rocketdyne Holdings, Inc. ","17.78","1145032000","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ajrd",
"AET","Aetna Inc.","114.82","40141072000","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/aet",
"AMG","Affiliated Managers Group, Inc.","177.75","9599646843","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/amg",
"MGR","Affiliated Managers Group, Inc.","26.34","0","n/a","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/mgr",
"AFL","Aflac Incorporated","67.92","28526493593.76","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/afl",
"AFSD","Aflac Incorporated","26.09","0","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/afsd",
"MITT","AG Mortgage Investment Trust, Inc.","13.35","377651928.9","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/mitt",
"MITT^A","AG Mortgage Investment Trust, Inc.","24.84","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mitt^a",
"MITT^B","AG Mortgage Investment Trust, Inc.","23.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mitt^b",
"AGCO","AGCO Corporation","53.04","4373140945.68","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/agco",
"A","Agilent Technologies, Inc.","41.8","13700789385.8","n/a","1999","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/a",
"GAS","AGL Resources, Inc.","65.08","7834611871","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/gas",
"AEM","Agnico Eagle Mines Limited","41.34","9132048580.2","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aem",
"ADC","Agree Realty Corporation","39.38","815180885.64","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/adc",
"GRO","Agria Corporation","0.9642","53400577.86","n/a","2007","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/gro",
"AGU","Agrium Inc.","86.08","11893587520","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/agu",
"AL","Air Lease Corporation","32.01","3283671234.69","n/a","2011","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/al",
"APD","Air Products and Chemicals, Inc.","148.12","31942131026.96","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/apd",
"AYR","Aircastle Limited","22.25","1748069047.25","n/a","2006","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/ayr",
"ARG","Airgas, Inc.","141.89","10276877452.87","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/arg",
"AKS","AK Steel Holding Corporation","4.89","872105421.63","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/aks",
"ALP^O","Alabama Power Company","29.6","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/alp^o",
"ALG","Alamo Group, Inc.","56.96","651044369.92","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/alg",
"AGI","Alamos Gold Inc.","6.11","1609174111.35","n/a","2015","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/agi",
"ALK","Alaska Air Group, Inc.","76.81","9580438791.36","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/alk",
"AIN","Albany International Corporation","41.17","1317440000","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/ain",
"ALB","Albemarle Corporation","66.24","7435484778.24","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/alb",
"AA","Alcoa Inc.","10.4","13674397235.2","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/aa",
"AA^B","Alcoa Inc.","36.21","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aa^b",
"ALR","Alere Inc.","43.36","3740095715.2","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/alr",
"ALR^B","Alere Inc.","330.01","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/alr^b",
"ALEX","Alexander & Baldwin Holdings, Inc.","38.75","1896841020","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/alex",
"ALX","Alexander&#39;s, Inc.","386.58","1973953249.68","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/alx",
"ARE","Alexandria Real Estate Equities, Inc.","92.7","6802126046.1","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/are",
"ARE^D","Alexandria Real Estate Equities, Inc.","30.36","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/are^d",
"ARE^E","Alexandria Real Estate Equities, Inc.","26.52","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/are^e",
"BABA","Alibaba Group Holding Limited","79.89","199365417986.04","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/baba",
"Y","Alleghany Corporation","512.6","7917049588.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/y",
"ATI","Allegheny Technologies Incorporated","17.61","1917950252.04","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/ati",
"ALLE","Allegion plc","64.24","6173296976","n/a","2013","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/alle",
"AGN","Allergan plc.","229.14","90438667169.76","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/agn",
"AGN^A","Allergan plc.","842.73","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agn^a",
"ALE","Allete, Inc.","54.67","2684944784.83","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ale",
"AKP","Alliance California Municipal Income Fund Inc","15.02","128474110.72","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/akp",
"ADS","Alliance Data Systems Corporation","205.99","12207257845.9","n/a","2001","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ads",
"AFB","Alliance National Municipal Income Fund Inc","14.74","423582318.72","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/afb",
"AOI","Alliance One International, Inc.","22.73","219766164.23","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/aoi",
"AWF","Alliance World Dollar Government Fund II","11.83","1018239970.02","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/awf",
"AB","AllianceBernstein Holding L.P.","24.33","2431649320.05","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ab",
"LNT","Alliant Energy Corporation","69.1","7840465980.9","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/lnt",
"NCV","AllianzGI Convertible & Income Fund","5.84","448249334.32","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ncv",
"NCZ","AllianzGI Convertible & Income Fund II","5.14","378469143.06","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ncz",
"ACV","AllianzGI Diversified Income & Convertible Fund","18.01","0","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/acv",
"NIE","AllianzGI Equity & Convertible Income Fund","18.25","505688611.25","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/nie",
"NFJ","AllianzGI NFJ Dividend, Interest & Premium Strategy Fund","12.45","1176827846.25","n/a","2005","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nfj",
"AWH","Allied World Assurance Company Holdings, AG","36.32","3256467471.36","n/a","2006","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/awh",
"ALSN","Allison Transmission Holdings, Inc.","28.34","4850071948.28","n/a","2012","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alsn",
"ALL","Allstate Corporation (The)","65.74","24869470136.72","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/all",
"ALL^A","Allstate Corporation (The)","26.54","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^a",
"ALL^B","Allstate Corporation (The)","25.93","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^b",
"ALL^C","Allstate Corporation (The)","27.88","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^c",
"ALL^D","Allstate Corporation (The)","27.63","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^d",
"ALL^E","Allstate Corporation (The)","27.57","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^e",
"ALL^F","Allstate Corporation (The)","27.56","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/all^f",
"ALLY","Ally Financial Inc.","18.51","8941582108.95","n/a","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ally",
"ALLY^A","Ally Financial Inc.","24.57","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ally^a",
"ALLY^B.CL","Ally Financial Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ally^b.cl",
"BSI","Alon Blue Square Israel Ltd.","3.06","20245529.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bsi",
"ALJ","Alon USA Energy, Inc.","10.91","775447975.28","n/a","2005","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/alj",
"ALDW","Alon USA Partners, LP","10.5","656355409.5","n/a","2012","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/aldw",
"AGD","Alpine Global Dynamic Dividend Fund","8.58","108134443.56","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/agd",
"AWP","Alpine Global Premier Properties Fund","5.65","485654614.85","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/awp",
"AOD","Alpine Total Dynamic Dividend Fund","7.59","825358094.88","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/aod",
"RESI","Altisource Residential Corporation","11.09","616393345.45","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/resi",
"MO","Altria Group","60.52","118494033443.8","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/mo",
"ACH","Aluminum Corporation of China Limited","8.53","5085175954.37","n/a","2001","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/ach",
"AMBR","Amber Road, Inc.","5.29","139269549.63","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ambr",
"ABEV","Ambev S.A.","5.33","81543640359.87","n/a","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/abev",
"AMC","AMC Entertainment Holdings, Inc.","27.46","2675596871.22","n/a","2013","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/amc",
"AMFW","Amec Plc Ord","7.15","2810892462.95","n/a","2014","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/amfw",
"AEE","Ameren Corporation","46.55","11294649846.9","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/aee",
"AMRC","Ameresco, Inc.","4.57","213735435.94","n/a","2010","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/amrc",
"AMX","America Movil, S.A.B. de C.V.","15.57","51544640700","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/amx",
"AAT","American Assets Trust, Inc.","37.9","1720940535.8","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aat",
"AXL","American Axle & Manufacturing Holdings, Inc.","15.85","1206073717.15","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/axl",
"ACC","American Campus Communities Inc","44.1","5746275511.2","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/acc",
"AEO","American Eagle Outfitters, Inc.","15.9","2872490215.8","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/aeo",
"AEP","American Electric Power Company, Inc.","62.74","30808638931.94","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/aep",
"AEL","American Equity Investment Life Holding Company","16.27","1331926385.15","n/a","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/ael",
"AXP","American Express Company","65.93","63559516650.36","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/axp",
"AFA","American Financial Group, Inc.","25.8901","0","n/a","2012","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afa",
"AFG","American Financial Group, Inc.","69.41","6010330452.28","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afg",
"AFGE","American Financial Group, Inc.","26.67","0","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afge",
"AFGH","American Financial Group, Inc.","26","0","n/a","2015","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afgh",
"AFW","American Financial Group, Inc.","26.37","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afw",
"AMH","American Homes 4 Rent","15.73","3249042369.43","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amh",
"AMH^A","American Homes 4 Rent","26.558","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amh^a",
"AMH^B","American Homes 4 Rent","26.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amh^b",
"AMH^C","American Homes 4 Rent","26.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amh^c",
"AIG","American International Group, Inc.","56.19","64587497504.64","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/aig",
"AIG.WS","American International Group, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aig.ws",
"AMID","American Midstream Partners, LP","9.68","299011899.12","n/a","2011","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/amid",
"ARL","American Realty Investors, Inc.","4.6301","71833038.236","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/arl",
"ARA","American Renal Associates Holdings, Inc","26.6","790546759.8","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/ara",
"AWR","American States Water Company","40.47","1478093054.13","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/awr",
"AMT","American Tower Corporation (REIT)","104.19","44165886359.64","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amt",
"AMT^A","American Tower Corporation (REIT)","105.6966","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amt^a",
"AMT^B","American Tower Corporation (REIT)","104.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amt^b",
"AVD","American Vanguard Corporation","15.99","467140942.32","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/avd",
"AWK","American Water Works","69.24","12325326888.6","n/a","2008","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/awk",
"APU","AmeriGas Partners, L.P.","41.96","3898786410.4","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/apu",
"AMP","AMERIPRISE FINANCIAL SERVICES, INC.","99.92","16883562735.68","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/amp",
"ABC","AmerisourceBergen Corporation (Holding Co)","91.89","18879945908.85","n/a","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/abc",
"ANFI","Amira Nature Foods Ltd","9.92","362150759.36","n/a","2012","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/anfi",
"AHS","AMN Healthcare Services Inc","36.23","1732420851.46","n/a","2001","Technology","Professional Services","http://www.nasdaq.com/symbol/ahs",
"AP","Ampco-Pittsburgh Corporation","18.46","225518029.88","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/ap",
"APH","Amphenol Corporation","56.96","17545848865.92","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/aph",
"BETR","Amplify Snack Brands, inc.","14.8","1107683356","n/a","2015","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/betr",
"AXR","AMREP Corporation","4.35","35058624.9","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/axr",
"AME","AMTEK, Inc.","51.14","12045423905.98","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/ame",
"AFSI^A","AmTrust Financial Services, Inc.","24.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^a",
"AFSI^B","AmTrust Financial Services, Inc.","25.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^b",
"AFSI^C","AmTrust Financial Services, Inc.","25.9024","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^c",
"AFSI^D","AmTrust Financial Services, Inc.","25.84","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^d",
"AFSI^E","AmTrust Financial Services, Inc.","25.95","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afsi^e",
"AFSS","AmTrust Financial Services, Inc.","24.97","0","n/a","2015","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afss",
"AFST","AmTrust Financial Services, Inc.","25.39","0","n/a","2015","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afst",
"AEUA","Anadarko Petroleum Corporation","38.07","0","n/a","2015","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/aeua",
"APC","Anadarko Petroleum Corporation","52.55","26718450899.85","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/apc",
"AU","AngloGold Ashanti Limited","14.71","5920575223.49","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/au",
"BUD","Anheuser-Busch Inbev SA","128.27","206289221350.12","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/bud",
"AXE","Anixter International Inc.","57.31","1889529039.2","n/a","n/a","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/axe",
"NLY","Annaly Capital Management Inc","10.23","9461009273.43","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nly",
"NLY^A","Annaly Capital Management Inc","25.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nly^a",
"NLY^C","Annaly Capital Management Inc","25.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nly^c",
"NLY^D","Annaly Capital Management Inc","24.89","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nly^d",
"AM","Antero Midstream Partners LP","24.52","4319523282.32","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/am",
"AR","Antero Resources Corporation","28.73","7959972183.28","n/a","2013","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ar",
"ANTM","Anthem, Inc.","147.52","38554614733.12","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/antm",
"ANTX","Anthem, Inc.","47.8","12492615131.8","n/a","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/antx",
"ANH","Anworth Mortgage Asset  Corporation","4.7","458415374.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/anh",
"ANH^A","Anworth Mortgage Asset  Corporation","25.6083","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/anh^a",
"ANH^B","Anworth Mortgage Asset  Corporation","22.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/anh^b",
"ANH^C","Anworth Mortgage Asset  Corporation","24.0368","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/anh^c",
"AON","Aon plc","103.23","27880533994.23","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/aon",
"APA","Apache Corporation","56.2","21260335460.8","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/apa",
"AIV","Apartment Investment and Management Company","40.14","6285914968.5","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aiv",
"AIV^A","Apartment Investment and Management Company","28","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aiv^a",
"AIV^Z","Apartment Investment and Management Company","25.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aiv^z",
"ARI","Apollo Commercial Real Estate Finance","15.7","1057948503.5","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ari",
"ARI^A","Apollo Commercial Real Estate Finance","25.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ari^a",
"APO","Apollo Global Management, LLC","17.32","6922583949.4","n/a","2011","Finance","Investment Managers","http://www.nasdaq.com/symbol/apo",
"AIB","Apollo Investment Corporation","25.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aib",
